"","District","Name","TEA","NCES","Charter","Student_Population","Subject","Score"
"5130",160901,"BRADY ISD","G","41","N","Female","Reading","32"
"5131",160901,"BRADY ISD","G","41","N","Male","Math","38"
"5132",160901,"BRADY ISD","G","41","N","Male","Reading","30"
"5133",160901,"BRADY ISD","G","41","N","At_Risk","Math","12"
"5134",160901,"BRADY ISD","G","41","N","At_Risk","Reading","0"
"5135",160901,"BRADY ISD","G","41","N","Special","Math","33"
"5136",160901,"BRADY ISD","G","41","N","Special","Reading","44"
"5137",161802,"RAPOPORT ACADEMY PUBLIC SCHOOL","I","12","Y","All","Math","38"
"5138",161802,"RAPOPORT ACADEMY PUBLIC SCHOOL","I","12","Y","All","Reading","38"
"5139",161802,"RAPOPORT ACADEMY PUBLIC SCHOOL","I","12","Y","Econ_Dis","Math","26"
"5140",161802,"RAPOPORT ACADEMY PUBLIC SCHOOL","I","12","Y","Econ_Dis","Reading","30"
"5141",161802,"RAPOPORT ACADEMY PUBLIC SCHOOL","I","12","Y","Female","Math","33"
"5142",161802,"RAPOPORT ACADEMY PUBLIC SCHOOL","I","12","Y","Female","Reading","33"
"5143",161802,"RAPOPORT ACADEMY PUBLIC SCHOOL","I","12","Y","Male","Math","46"
"5144",161802,"RAPOPORT ACADEMY PUBLIC SCHOOL","I","12","Y","Male","Reading","46"
"5145",161802,"RAPOPORT ACADEMY PUBLIC SCHOOL","I","12","Y","At_Risk","Math","19"
"5146",161802,"RAPOPORT ACADEMY PUBLIC SCHOOL","I","12","Y","At_Risk","Reading","19"
"5147",161802,"RAPOPORT ACADEMY PUBLIC SCHOOL","I","12","Y","Special","Math","20"
"5148",161802,"RAPOPORT ACADEMY PUBLIC SCHOOL","I","12","Y","Special","Reading","20"
"5149",161807,"HARMONY SCIENCE ACAD (WACO)","I","21","Y","All","Math","41"
"5150",161807,"HARMONY SCIENCE ACAD (WACO)","I","21","Y","All","Reading","42"
"5151",161807,"HARMONY SCIENCE ACAD (WACO)","I","21","Y","Econ_Dis","Math","33"
"5152",161807,"HARMONY SCIENCE ACAD (WACO)","I","21","Y","Econ_Dis","Reading","32"
"5153",161807,"HARMONY SCIENCE ACAD (WACO)","I","21","Y","Female","Math","41"
"5154",161807,"HARMONY SCIENCE ACAD (WACO)","I","21","Y","Female","Reading","44"
"5155",161807,"HARMONY SCIENCE ACAD (WACO)","I","21","Y","Male","Math","40"
"5156",161807,"HARMONY SCIENCE ACAD (WACO)","I","21","Y","Male","Reading","40"
"5157",161807,"HARMONY SCIENCE ACAD (WACO)","I","21","Y","At_Risk","Math","28"
"5158",161807,"HARMONY SCIENCE ACAD (WACO)","I","21","Y","At_Risk","Reading","26"
"5159",161807,"HARMONY SCIENCE ACAD (WACO)","I","21","Y","Special","Math","11"
"5160",161807,"HARMONY SCIENCE ACAD (WACO)","I","21","Y","Special","Reading","12"
"5161",161901,"CRAWFORD ISD","H","42","N","All","Math","62"
"5162",161901,"CRAWFORD ISD","H","42","N","All","Reading","68"
"5163",161901,"CRAWFORD ISD","H","42","N","Econ_Dis","Math","64"
"5164",161901,"CRAWFORD ISD","H","42","N","Econ_Dis","Reading","73"
"5165",161901,"CRAWFORD ISD","H","42","N","Female","Math","65"
"5166",161901,"CRAWFORD ISD","H","42","N","Female","Reading","85"
"5167",161901,"CRAWFORD ISD","H","42","N","Male","Math","59"
"5168",161901,"CRAWFORD ISD","H","42","N","Male","Reading","47"
"5169",161901,"CRAWFORD ISD","H","42","N","At_Risk","Math","38"
"5170",161901,"CRAWFORD ISD","H","42","N","At_Risk","Reading","63"
"5171",161901,"CRAWFORD ISD","H","42","N","Special","Math","29"
"5172",161901,"CRAWFORD ISD","H","42","N","Special","Reading","71"
"5173",161903,"MIDWAY ISD","D","22","N","All","Math","66"
"5174",161903,"MIDWAY ISD","D","22","N","All","Reading","63"
"5175",161903,"MIDWAY ISD","D","22","N","Econ_Dis","Math","48"
"5176",161903,"MIDWAY ISD","D","22","N","Econ_Dis","Reading","44"
"5177",161903,"MIDWAY ISD","D","22","N","Female","Math","63"
"5178",161903,"MIDWAY ISD","D","22","N","Female","Reading","64"
"5179",161903,"MIDWAY ISD","D","22","N","Male","Math","69"
"5180",161903,"MIDWAY ISD","D","22","N","Male","Reading","61"
"5181",161903,"MIDWAY ISD","D","22","N","At_Risk","Math","41"
"5182",161903,"MIDWAY ISD","D","22","N","At_Risk","Reading","34"
"5183",161903,"MIDWAY ISD","D","22","N","Special","Math","29"
"5184",161903,"MIDWAY ISD","D","22","N","Special","Reading","24"
"5185",161906,"LA VEGA ISD","D","22","N","All","Math","42"
"5186",161906,"LA VEGA ISD","D","22","N","All","Reading","46"
"5187",161906,"LA VEGA ISD","D","22","N","Econ_Dis","Math","42"
"5188",161906,"LA VEGA ISD","D","22","N","Econ_Dis","Reading","48"
"5189",161906,"LA VEGA ISD","D","22","N","Female","Math","43"
"5190",161906,"LA VEGA ISD","D","22","N","Female","Reading","50"
"5191",161906,"LA VEGA ISD","D","22","N","Male","Math","41"
"5192",161906,"LA VEGA ISD","D","22","N","Male","Reading","43"
"5193",161906,"LA VEGA ISD","D","22","N","At_Risk","Math","40"
"5194",161906,"LA VEGA ISD","D","22","N","At_Risk","Reading","42"
"5195",161906,"LA VEGA ISD","D","22","N","Special","Math","18"
"5196",161906,"LA VEGA ISD","D","22","N","Special","Reading","12"
"5197",161907,"LORENA ISD","G","41","N","All","Math","58"
"5198",161907,"LORENA ISD","G","41","N","All","Reading","61"
"5199",161907,"LORENA ISD","G","41","N","Econ_Dis","Math","50"
"5200",161907,"LORENA ISD","G","41","N","Econ_Dis","Reading","50"
"5201",161907,"LORENA ISD","G","41","N","Female","Math","57"
"5202",161907,"LORENA ISD","G","41","N","Female","Reading","66"
"5203",161907,"LORENA ISD","G","41","N","Male","Math","58"
"5204",161907,"LORENA ISD","G","41","N","Male","Reading","55"
"5205",161907,"LORENA ISD","G","41","N","At_Risk","Math","23"
"5206",161907,"LORENA ISD","G","41","N","At_Risk","Reading","25"
"5207",161907,"LORENA ISD","G","41","N","Special","Math","40"
"5208",161907,"LORENA ISD","G","41","N","Special","Reading","40"
"5209",161909,"MCGREGOR ISD","G","31","N","All","Math","37"
"5210",161909,"MCGREGOR ISD","G","31","N","All","Reading","37"
"5211",161909,"MCGREGOR ISD","G","31","N","Econ_Dis","Math","38"
"5212",161909,"MCGREGOR ISD","G","31","N","Econ_Dis","Reading","34"
"5213",161909,"MCGREGOR ISD","G","31","N","Female","Math","36"
"5214",161909,"MCGREGOR ISD","G","31","N","Female","Reading","36"
"5215",161909,"MCGREGOR ISD","G","31","N","Male","Math","37"
"5216",161909,"MCGREGOR ISD","G","31","N","Male","Reading","37"
"5217",161909,"MCGREGOR ISD","G","31","N","At_Risk","Math","23"
"5218",161909,"MCGREGOR ISD","G","31","N","At_Risk","Reading","14"
"5219",161909,"MCGREGOR ISD","G","31","N","Special","Math","13"
"5220",161909,"MCGREGOR ISD","G","31","N","Special","Reading","25"
"5221",161912,"RIESEL ISD","H","42","N","All","Math","27"
"5222",161912,"RIESEL ISD","H","42","N","All","Reading","37"
"5223",161912,"RIESEL ISD","H","42","N","Econ_Dis","Math","13"
"5224",161912,"RIESEL ISD","H","42","N","Econ_Dis","Reading","22"
"5225",161912,"RIESEL ISD","H","42","N","Female","Math","31"
"5226",161912,"RIESEL ISD","H","42","N","Female","Reading","41"
"5227",161912,"RIESEL ISD","H","42","N","Male","Math","23"
"5228",161912,"RIESEL ISD","H","42","N","Male","Reading","32"
"5229",161912,"RIESEL ISD","H","42","N","At_Risk","Math","0"
"5230",161912,"RIESEL ISD","H","42","N","At_Risk","Reading","0"
"5231",161912,"RIESEL ISD","H","42","N","Special","Math","10"
"5232",161912,"RIESEL ISD","H","42","N","Special","Reading","10"
"5233",161914,"WACO ISD","C","12","N","All","Math","26"
"5234",161914,"WACO ISD","C","12","N","All","Reading","28"
"5235",161914,"WACO ISD","C","12","N","Econ_Dis","Math","24"
"5236",161914,"WACO ISD","C","12","N","Econ_Dis","Reading","26"
"5237",161914,"WACO ISD","C","12","N","Female","Math","26"
"5238",161914,"WACO ISD","C","12","N","Female","Reading","31"
"5239",161914,"WACO ISD","C","12","N","Male","Math","26"
"5240",161914,"WACO ISD","C","12","N","Male","Reading","24"
"5241",161914,"WACO ISD","C","12","N","At_Risk","Math","15"
"5242",161914,"WACO ISD","C","12","N","At_Risk","Reading","15"
"5243",161914,"WACO ISD","C","12","N","Special","Math","15"
"5244",161914,"WACO ISD","C","12","N","Special","Reading","14"
"5245",161916,"WEST ISD","G","41","N","All","Math","56"
"5246",161916,"WEST ISD","G","41","N","All","Reading","52"
"5247",161916,"WEST ISD","G","41","N","Econ_Dis","Math","36"
"5248",161916,"WEST ISD","G","41","N","Econ_Dis","Reading","45"
"5249",161916,"WEST ISD","G","41","N","Female","Math","53"
"5250",161916,"WEST ISD","G","41","N","Female","Reading","58"
"5251",161916,"WEST ISD","G","41","N","Male","Math","59"
"5252",161916,"WEST ISD","G","41","N","Male","Reading","46"
"5253",161916,"WEST ISD","G","41","N","At_Risk","Math","40"
"5254",161916,"WEST ISD","G","41","N","At_Risk","Reading","60"
"5255",161916,"WEST ISD","G","41","N","Special","Math","17"
"5256",161916,"WEST ISD","G","41","N","Special","Reading","0"
"5257",161918,"AXTELL ISD","H","42","N","All","Math","48"
"5258",161918,"AXTELL ISD","H","42","N","All","Reading","44"
"5259",161918,"AXTELL ISD","H","42","N","Econ_Dis","Math","40"
"5260",161918,"AXTELL ISD","H","42","N","Econ_Dis","Reading","40"
"5261",161918,"AXTELL ISD","H","42","N","Female","Math","48"
"5262",161918,"AXTELL ISD","H","42","N","Female","Reading","44"
"5263",161918,"AXTELL ISD","H","42","N","Male","Math","48"
"5264",161918,"AXTELL ISD","H","42","N","Male","Reading","44"
"5265",161918,"AXTELL ISD","H","42","N","At_Risk","Math","67"
"5266",161918,"AXTELL ISD","H","42","N","At_Risk","Reading","58"
"5267",161918,"AXTELL ISD","H","42","N","Special","Math","33"
"5268",161918,"AXTELL ISD","H","42","N","Special","Reading","50"
"5269",161919,"BRUCEVILLE-EDDY ISD","H","42","N","All","Math","13"
"5270",161919,"BRUCEVILLE-EDDY ISD","H","42","N","All","Reading","29"
"5271",161919,"BRUCEVILLE-EDDY ISD","H","42","N","Econ_Dis","Math","9"
"5272",161919,"BRUCEVILLE-EDDY ISD","H","42","N","Econ_Dis","Reading","31"
"5273",161919,"BRUCEVILLE-EDDY ISD","H","42","N","Female","Math","14"
"5274",161919,"BRUCEVILLE-EDDY ISD","H","42","N","Female","Reading","18"
"5275",161919,"BRUCEVILLE-EDDY ISD","H","42","N","Male","Math","13"
"5276",161919,"BRUCEVILLE-EDDY ISD","H","42","N","Male","Reading","42"
"5277",161919,"BRUCEVILLE-EDDY ISD","H","42","N","At_Risk","Math","11"
"5278",161919,"BRUCEVILLE-EDDY ISD","H","42","N","At_Risk","Reading","0"
"5279",161919,"BRUCEVILLE-EDDY ISD","H","42","N","Special","Math","0"
"5280",161919,"BRUCEVILLE-EDDY ISD","H","42","N","Special","Reading","11"
"5281",161920,"CHINA SPRING ISD","D","41","N","All","Math","61"
"5282",161920,"CHINA SPRING ISD","D","41","N","All","Reading","57"
"5283",161920,"CHINA SPRING ISD","D","41","N","Econ_Dis","Math","48"
"5284",161920,"CHINA SPRING ISD","D","41","N","Econ_Dis","Reading","41"
"5285",161920,"CHINA SPRING ISD","D","41","N","Female","Math","55"
"5286",161920,"CHINA SPRING ISD","D","41","N","Female","Reading","56"
"5287",161920,"CHINA SPRING ISD","D","41","N","Male","Math","66"
"5288",161920,"CHINA SPRING ISD","D","41","N","Male","Reading","57"
"5289",161920,"CHINA SPRING ISD","D","41","N","At_Risk","Math","27"
"5290",161920,"CHINA SPRING ISD","D","41","N","At_Risk","Reading","37"
"5291",161920,"CHINA SPRING ISD","D","41","N","Special","Math","28"
"5292",161920,"CHINA SPRING ISD","D","41","N","Special","Reading","44"
"5293",161921,"CONNALLY ISD","D","22","N","All","Math","35"
"5294",161921,"CONNALLY ISD","D","22","N","All","Reading","35"
"5295",161921,"CONNALLY ISD","D","22","N","Econ_Dis","Math","33"
"5296",161921,"CONNALLY ISD","D","22","N","Econ_Dis","Reading","30"
"5297",161921,"CONNALLY ISD","D","22","N","Female","Math","37"
"5298",161921,"CONNALLY ISD","D","22","N","Female","Reading","40"
"5299",161921,"CONNALLY ISD","D","22","N","Male","Math","34"
"5300",161921,"CONNALLY ISD","D","22","N","Male","Reading","30"
"5301",161921,"CONNALLY ISD","D","22","N","At_Risk","Math","16"
"5302",161921,"CONNALLY ISD","D","22","N","At_Risk","Reading","14"
"5303",161921,"CONNALLY ISD","D","22","N","Special","Math","35"
"5304",161921,"CONNALLY ISD","D","22","N","Special","Reading","29"
"5305",161922,"ROBINSON ISD","D","22","N","All","Math","52"
"5306",161922,"ROBINSON ISD","D","22","N","All","Reading","48"
"5307",161922,"ROBINSON ISD","D","22","N","Econ_Dis","Math","40"
"5308",161922,"ROBINSON ISD","D","22","N","Econ_Dis","Reading","35"
"5309",161922,"ROBINSON ISD","D","22","N","Female","Math","53"
"5310",161922,"ROBINSON ISD","D","22","N","Female","Reading","49"
"5311",161922,"ROBINSON ISD","D","22","N","Male","Math","52"
"5312",161922,"ROBINSON ISD","D","22","N","Male","Reading","46"
"5313",161922,"ROBINSON ISD","D","22","N","At_Risk","Math","33"
"5314",161922,"ROBINSON ISD","D","22","N","At_Risk","Reading","24"
"5315",161922,"ROBINSON ISD","D","22","N","Special","Math","26"
"5316",161922,"ROBINSON ISD","D","22","N","Special","Reading","26"
"5317",163901,"DEVINE ISD","E","41","N","All","Math","46"
"5318",163901,"DEVINE ISD","E","41","N","All","Reading","46"
"5319",163901,"DEVINE ISD","E","41","N","Econ_Dis","Math","32"
"5320",163901,"DEVINE ISD","E","41","N","Econ_Dis","Reading","35"
"5321",163901,"DEVINE ISD","E","41","N","Female","Math","43"
"5322",163901,"DEVINE ISD","E","41","N","Female","Reading","43"
"5323",163901,"DEVINE ISD","E","41","N","Male","Math","48"
"5324",163901,"DEVINE ISD","E","41","N","Male","Reading","49"
"5325",163901,"DEVINE ISD","E","41","N","At_Risk","Math","24"
"5326",163901,"DEVINE ISD","E","41","N","At_Risk","Reading","20"
"5327",163901,"DEVINE ISD","E","41","N","Special","Math","50"
"5328",163901,"DEVINE ISD","E","41","N","Special","Reading","36"
"5329",163903,"NATALIA ISD","G","41","N","All","Math","18"
"5330",163903,"NATALIA ISD","G","41","N","All","Reading","27"
"5331",163903,"NATALIA ISD","G","41","N","Econ_Dis","Math","15"
"5332",163903,"NATALIA ISD","G","41","N","Econ_Dis","Reading","19"
"5333",163903,"NATALIA ISD","G","41","N","Female","Math","15"
"5334",163903,"NATALIA ISD","G","41","N","Female","Reading","32"
"5335",163903,"NATALIA ISD","G","41","N","Male","Math","24"
"5336",163903,"NATALIA ISD","G","41","N","Male","Reading","20"
"5337",163903,"NATALIA ISD","G","41","N","At_Risk","Math","12"
"5338",163903,"NATALIA ISD","G","41","N","At_Risk","Reading","20"
"5339",163903,"NATALIA ISD","G","41","N","Special","Math","0"
"5340",163903,"NATALIA ISD","G","41","N","Special","Reading","13"
"5341",163904,"HONDO ISD","G","32","N","All","Math","35"
"5342",163904,"HONDO ISD","G","32","N","All","Reading","29"
"5343",163904,"HONDO ISD","G","32","N","Econ_Dis","Math","27"
"5344",163904,"HONDO ISD","G","32","N","Econ_Dis","Reading","22"
"5345",163904,"HONDO ISD","G","32","N","Female","Math","31"
"5346",163904,"HONDO ISD","G","32","N","Female","Reading","25"
"5347",163904,"HONDO ISD","G","32","N","Male","Math","41"
"5348",163904,"HONDO ISD","G","32","N","Male","Reading","35"
"5349",163904,"HONDO ISD","G","32","N","At_Risk","Math","16"
"5350",163904,"HONDO ISD","G","32","N","At_Risk","Reading","14"
"5351",163904,"HONDO ISD","G","32","N","Special","Math","29"
"5352",163904,"HONDO ISD","G","32","N","Special","Reading","18"
"5353",163908,"MEDINA VALLEY ISD","B","41","N","All","Math","48"
"5354",163908,"MEDINA VALLEY ISD","B","41","N","All","Reading","51"
"5355",163908,"MEDINA VALLEY ISD","B","41","N","Econ_Dis","Math","38"
"5356",163908,"MEDINA VALLEY ISD","B","41","N","Econ_Dis","Reading","43"
"5357",163908,"MEDINA VALLEY ISD","B","41","N","Female","Math","43"
"5358",163908,"MEDINA VALLEY ISD","B","41","N","Female","Reading","53"
"5359",163908,"MEDINA VALLEY ISD","B","41","N","Male","Math","53"
"5360",163908,"MEDINA VALLEY ISD","B","41","N","Male","Reading","50"
"5361",163908,"MEDINA VALLEY ISD","B","41","N","At_Risk","Math","35"
"5362",163908,"MEDINA VALLEY ISD","B","41","N","At_Risk","Reading","28"
"5363",163908,"MEDINA VALLEY ISD","B","41","N","Special","Math","23"
"5364",163908,"MEDINA VALLEY ISD","B","41","N","Special","Reading","21"
"5365",165901,"MIDLAND ISD","C","12","N","All","Math","41"
"5366",165901,"MIDLAND ISD","C","12","N","All","Reading","39"
"5367",165901,"MIDLAND ISD","C","12","N","Econ_Dis","Math","29"
"5368",165901,"MIDLAND ISD","C","12","N","Econ_Dis","Reading","30"
"5369",165901,"MIDLAND ISD","C","12","N","Female","Math","40"
"5370",165901,"MIDLAND ISD","C","12","N","Female","Reading","41"
"5371",165901,"MIDLAND ISD","C","12","N","Male","Math","42"
"5372",165901,"MIDLAND ISD","C","12","N","Male","Reading","37"
"5373",165901,"MIDLAND ISD","C","12","N","At_Risk","Math","28"
"5374",165901,"MIDLAND ISD","C","12","N","At_Risk","Reading","27"
"5375",165901,"MIDLAND ISD","C","12","N","Special","Math","27"
"5376",165901,"MIDLAND ISD","C","12","N","Special","Reading","29"
"5377",165902,"GREENWOOD ISD","D","42","N","All","Math","38"
"5378",165902,"GREENWOOD ISD","D","42","N","All","Reading","38"
"5379",165902,"GREENWOOD ISD","D","42","N","Econ_Dis","Math","28"
"5380",165902,"GREENWOOD ISD","D","42","N","Econ_Dis","Reading","22"
"5381",165902,"GREENWOOD ISD","D","42","N","Female","Math","36"
"5382",165902,"GREENWOOD ISD","D","42","N","Female","Reading","43"
"5383",165902,"GREENWOOD ISD","D","42","N","Male","Math","40"
"5384",165902,"GREENWOOD ISD","D","42","N","Male","Reading","33"
"5385",165902,"GREENWOOD ISD","D","42","N","At_Risk","Math","15"
"5386",165902,"GREENWOOD ISD","D","42","N","At_Risk","Reading","12"
"5387",165902,"GREENWOOD ISD","D","42","N","Special","Math","20"
"5388",165902,"GREENWOOD ISD","D","42","N","Special","Reading","0"
"5389",166901,"CAMERON ISD","E","41","N","All","Math","41"
"5390",166901,"CAMERON ISD","E","41","N","All","Reading","40"
"5391",166901,"CAMERON ISD","E","41","N","Econ_Dis","Math","40"
"5392",166901,"CAMERON ISD","E","41","N","Econ_Dis","Reading","38"
"5393",166901,"CAMERON ISD","E","41","N","Female","Math","40"
"5394",166901,"CAMERON ISD","E","41","N","Female","Reading","40"
"5395",166901,"CAMERON ISD","E","41","N","Male","Math","42"
"5396",166901,"CAMERON ISD","E","41","N","Male","Reading","39"
"5397",166901,"CAMERON ISD","E","41","N","At_Risk","Math","45"
"5398",166901,"CAMERON ISD","E","41","N","At_Risk","Reading","38"
"5399",166901,"CAMERON ISD","E","41","N","Special","Math","38"
"5400",166901,"CAMERON ISD","E","41","N","Special","Reading","25"
"5401",166904,"ROCKDALE ISD","E","32","N","All","Math","32"
"5402",166904,"ROCKDALE ISD","E","32","N","All","Reading","39"
"5403",166904,"ROCKDALE ISD","E","32","N","Econ_Dis","Math","22"
"5404",166904,"ROCKDALE ISD","E","32","N","Econ_Dis","Reading","28"
"5405",166904,"ROCKDALE ISD","E","32","N","Female","Math","27"
"5406",166904,"ROCKDALE ISD","E","32","N","Female","Reading","39"
"5407",166904,"ROCKDALE ISD","E","32","N","Male","Math","37"
"5408",166904,"ROCKDALE ISD","E","32","N","Male","Reading","39"
"5409",166904,"ROCKDALE ISD","E","32","N","At_Risk","Math","16"
"5410",166904,"ROCKDALE ISD","E","32","N","At_Risk","Reading","14"
"5411",166904,"ROCKDALE ISD","E","32","N","Special","Math","20"
"5412",166904,"ROCKDALE ISD","E","32","N","Special","Reading","20"
"5413",168901,"COLORADO ISD","G","41","N","All","Math","32"
"5414",168901,"COLORADO ISD","G","41","N","All","Reading","21"
"5415",168901,"COLORADO ISD","G","41","N","Econ_Dis","Math","23"
"5416",168901,"COLORADO ISD","G","41","N","Econ_Dis","Reading","10"
"5417",168901,"COLORADO ISD","G","41","N","Female","Math","36"
"5418",168901,"COLORADO ISD","G","41","N","Female","Reading","24"
"5419",168901,"COLORADO ISD","G","41","N","Male","Math","29"
"5420",168901,"COLORADO ISD","G","41","N","Male","Reading","18"
"5421",168901,"COLORADO ISD","G","41","N","At_Risk","Math","16"
"5422",168901,"COLORADO ISD","G","41","N","At_Risk","Reading","16"
"5423",168901,"COLORADO ISD","G","41","N","Special","Math","10"
"5424",168901,"COLORADO ISD","G","41","N","Special","Reading","10"
"5425",169901,"BOWIE ISD","G","33","N","All","Math","46"
"5426",169901,"BOWIE ISD","G","33","N","All","Reading","35"
"5427",169901,"BOWIE ISD","G","33","N","Econ_Dis","Math","34"
